"BldrId"	"SubCode"	"Sub"	"Active"	"MstrPlan"	"SubLocation"	"SubLocCity"	"SubLocZip"	"LotsSigned"	"LotsPaid"	"ContractDate"	"ExpDate"	"AddendumDate"	"AddendumLots"	"AmmendedDate"	"AmmendedLots"	"Rater"	"SolarCommunity"	"Parcel"	"SubComment"
"SHEA2"	"SHEENT"	"Entrada at Vistancia"	0	"Vistancia"	"Lone Mountain Parkway & Vistancia Blvd."	"Peoria"	"85383"	14	14	4/1/09 0:00:00	4/1/11 0:00:00				0	"DRW"	0	"A-1"
"SHEA2"	"SHEGRA"	"Granite Ridge at Arroyo Mountain Estates"	1	"Arroyo Mountain Estates"	"Camelback & Jackrabbit"	"Litchfield Park"	"85340"	14	13	4/1/09 0:00:00	4/1/11 0:00:00				0	"DRW"	0
"SHEA2"	"SHEMOU"	"Mountain Shadows at Arroyo Mountain Estates"	1	"Arroyo Mountain Estates"	"Camelback & Jackrabbit"	"Litchfield Park"	"85340"	57	14	4/1/09 0:00:00	4/1/11 0:00:00				0	"DRW"	0
"SHEA2"	"SHEMOU70"	"Mountain Shadows at Arroyo Mountain Estates"	1	"Arroyo Mountain Estates"	"Camelback & Jackrabbit"	"Litchfield Park"	"85340"	35	18	7/1/11 0:00:00	12/31/11 0:00:00				0	"DRW"	0	"NA"	" "
"SHEA2"	"SHEMVE"	"Mountain View Estates at Vistancia"	1	"Vistancia"	"Lone Mountain Parkway & Vistancia Blvd."	"Peoria"	"85383"	32	30	4/1/09 0:00:00	4/1/11 0:00:00				0	"DRW"	0	"A-9"
"SHEA1"	"SHETRI"	"INACTIVE-AA - Trilogy at Vistancia"	0	"Vistancia"	"VISTANCIA BLVD & TRILOGY BLVD"	"PEORIA"	"85383"	1000	280	12/15/07 0:00:00	12/15/09 0:00:00				0	"DRW"	0
"SHEA1"	"SHETRI2"	"Trilogy At Vistancia"	1	"Vistancia"	"Vistancia Blvd & Trilogy Blvd"	"Peoria"	"85383"	748	177	12/15/09 0:00:00	12/15/11 0:00:00				0	"DRW"	0	"NA"	" "
"SHEA1"	"SHETRI270"	"Trilogy"	1	"Vistancia"	"Vistancia Blvd. & Trilogy Blvd"	"Peoria"	"85383"	140	0	7/1/11 0:00:00	12/31/11 0:00:00				0	"EFL"	0	"NA"	" "
"SHEA1"	"SHETRISR"	"INACTIVE - Trilogy At Vistancia"	0	"Vistancia"	"Vistancia Blvd & Trilogy Blvd"	"Peoria"	"85383"	132	77	7/1/09 0:00:00	12/15/09 0:00:00				0	"EFL"	0	"NA"	" Solar Addendum"
"SHEA2"	"SHEVLP70"	"Village At Litchfield Park"	1		"Park Avenue & Wigwam Blvd"	"Litchfield Park"	"85340"	67	20	11/1/10 0:00:00	12/31/11 0:00:00				0	"DRW"	0	"NA"	" "
"SHEA2"	"SHEVLP70SR"	"Village At Litchfield Park"	1		"Park Avenue & Wigwam Blvd"	"Litchfield Park"	"85340"	67	2	11/1/10 0:00:00	12/31/11 0:00:00				0	"DRW"	1	"NA"
"SHEA2"	"SHKENWE70"	"Kensington @ Watson Estates"	1	"Watson Estates"	"W. Yuma Rd & S. Watson Rd."	"Buckeye"	"85326"	67	0	5/1/11 0:00:00	12/31/11 0:00:00				0	"DRW"	0	"NA"	" "
"SHEA2"	"SPCANT"	"Sierra Point At Canyon Trails"	1		"Lower Buckeye Rd & Canyon Trails Blvd"	"Goodyear"	"85338"	26	7	7/1/10 0:00:00	12/31/11 0:00:00				0	"DRW"	0	"NA"	" "
"SPH01"	"SPHCGP"	"INACTIVE-The Canyons at Granite Park"	0		"HWY 89 & TWISTED TRAIL"	"PRESCOTT"	"86301"	24	4	10/1/07 0:00:00	10/1/09 0:00:00				0	"E3"	0
"SPH01"	"SPHCGP70"	"Canyons At Granite Park"	1		"Hwy 89 & Twisted Trail"	"Prescott"	"86301"	21	1	10/1/09 0:00:00	10/1/11 0:00:00			2/1/11 0:00:00	0	"E3"	0	"NA"	" "
"STA01"	"STABHV70"	"Blue Horizon Villages"	1		"Jackrabbit Rd. & Yuma Rd."	"Buckeye"	"85326"	112	18	6/1/10 0:00:00	12/31/11 0:00:00				0	"Energy Inspectors"	0	"1&2"	" "
"STA01"	"STACAT70"	"Canyon Trails 4500/5000"	1		"Yuma Rd. & Cotton Ln."	"Goodyear"	"85326"	12	5	2/1/11 0:00:00	12/31/11 0:00:00				0	"Energy Inspectors"	0	"NA"	" "
"STA01"	"STACOR70"	"Cortessa"	1		"Olive Ave & Citrus Rd."	"Waddell"	"85355"	72	14	2/1/11 0:00:00	12/31/11 0:00:00				0	"Energy Inspectors"	0	"NA"	" "
"STA01"	"STAPAL70"	"Palm Valley"	1	"Palm Valley"	"Indian School & Litchfield Rd."	"Goodyear"	"85395"	55	7	3/1/11 0:00:00	12/31/11 0:00:00				0	"Energy Inspectors"	0	"NA"	" "
"SUN01"	"SUNCOQ"	"Coquito Trails"	0		"Indian School & N Falcon  Drive"	"Goodyear"	"85338"	5	0	4/1/07 0:00:00	1/1/10 0:00:00				0	"Energy Inspectors"	0	"10"
"SUN01"	"SUNCOV"	"Covina - Palm Valley Phase VIII"	0	"Palm Valley"	"McDowell & Sarival"	"Goodyear"	"85338"	139	29	2/1/07 0:00:00	1/1/10 0:00:00				0	"Energy Inspectors"	0
"SUN01"	"SUNKIN"	"Kingali Way"	0		"Indian School & Pebble Creek Road"	"Goodyear"	"85338"	47	0	4/1/07 0:00:00	1/1/10 0:00:00				0	"Energy Inspectors"	0	"18 and 19"
"MER01"	"SUNRAN70SR"	"Sunset Ranch"	1		"Lake Pleasant Pkwy & Williams Rd."	"Peoria"	"85383"	35	26	4/1/11 0:00:00	12/31/11 0:00:00				0	"DRW"	1	"NA"	" "
"TDG03"	"SUNTER"	"Sunset Terrace At The View"	1		"26th St & Sunset Terrace Blvd."	"Yuma"	"85365"	23	1	6/1/10 0:00:00	12/31/11 0:00:00				0	"Energy Inspectors"	0	"NA"	" "
"TDG03"	"SUNTERSR"	"Sunset Terrace At The View"	1		"26th St. & Sunset Terrace Blvd."	"Yuma"	"85365"	45	0	6/1/10 0:00:00	12/31/11 0:00:00				0	"Energy Inspectors"	1	"NA"	" "
"TDG03"	"SUNTERSR70"	"Sunset Terrace @ The View"	1		"26th And Sunset Terrace Blvd."	"Yuma"	"85365"	88	5	6/1/11 0:00:00	12/31/11 0:00:00				0	"Energy Inspectors"	0	"NA"	" Subdivision Hers 70 Added"
"TAL01"	"TALBUC"	"Buckeye Ranch"	0		"355 Avenue and Buckeye Road"	"Buckeye"		45	7	8/7/06 0:00:00	1/1/10 0:00:00				0	"Energy Inspectors"	0
"TAL01"	"TALRAN"	"Ranchettes"	0		"353 Avenue and Lincoln"	"Buckeye"		24	1	8/7/06 0:00:00	1/1/10 0:00:00				0	"Energy Inspectors"	0
"TAL01"	"TALSUN"	"Sun Valley Ranch"	0		"299 Avenue and Roosevelt Street"	"Buckeye"		32	10	8/7/06 0:00:00	1/1/10 0:00:00				0	"Energy Inspectors"	0
"TDG01"	"TDGARA"	"INACTIVE-Araby Crossing"	0		"32nd St."	" Yuma"	"85365"	198	0	1/15/09 0:00:00	1/15/11 0:00:00				0	"Energy Inspectors"	0		"DROPPED"
"TDG01"	"TDGARR"	"INACTIVE-Arroyo de Fortuna"	0		"44th St."	"Yuma"	"85367"	123	0	1/15/09 0:00:00	1/15/11 0:00:00				0	"Energy Inspectors"	0		"DROPPED"
"TDG01"	"TDGEST"	"INACTIVE-Estrella #3"	0		"Ave 11 1/2 E. & County 10th St."	"Yuma"	"85367"	156	0	1/15/09 0:00:00	1/15/11 0:00:00				0	"Energy Inspectors"	0		"DROPPED"
"TDG02"	"TDGSUN"	"INACTIVE-Sunset Terrace"	0		"26th St. & Sunset Terrace Blvd."	"Yuma"	"85367"	113	0	1/15/09 0:00:00	1/15/11 0:00:00				0	"Energy Inspectors"	0		"DROPPED"
"TDG01"	"TDGTER"	"INACTIVE-Terraces Two"	0		"E. View Parkway"	"Yuma"	"85367"	123	0	1/15/09 0:00:00	1/15/11 0:00:00				0	"Energy Inspectors"	0		"DROPPED"
"TAM01"	"TMBLKVIS70"	"Blackstone At Vistancia"	1	"Vistancia"	"Lone Mtn Pkwy * Vistancia Blvd"	"Peoria"	"85383"	22	0	12/1/11 0:00:00	12/31/11 0:00:00				0	"Energy Inspectors"	0	"NA"	" "
"TAM01"	"TMCTLEG70"	"Canyon Trails ~ Legacy"	1	"Canyon Trails"	"169th Ave & Lower Buckeye Rd"	"Goodyear"	"85338"	135	0	8/1/11 0:00:00	12/31/11 0:00:00				0	"EFL"	0	"NA"	" "
"TAM01"	"TMCTSUM70"	"Canyon Trails ~ Summit"	1	"Canyon Trails"	"S Cotton Ln & W Lower Buckeye Rd"	"Goodyear"	"85338"	119	0	8/1/11 0:00:00	12/31/11 0:00:00				0	"EFL"	0	"NA"	" "
"TAM01"	"TMDISC70"	"Surprise Farms P5 - Discovery"	1	"Surprise Farms"	"Bell Rd. & Hwy 303"	"Surprise"	"85388"	95	0	8/1/11 0:00:00	12/31/11 0:00:00				0	"EFL"	0	"NA"	" "
"TAM01"	"TMDISEN70"	"Las Brisas - Discovery/encore"	1		"Perryville Rd & 185th Ave"	"Goodyear"	"85338"	112	0	8/1/11 0:00:00	12/31/11 0:00:00				0	"EFL"	0	"NA"	" "
"TAM01"	"TMENCOR70"	"Surprise Farms P5 - Encore"	1	"Surprise Farrms"	"Bell Rd. & Hwy 303"	"Surprise"	"85388"	95	0	8/1/11 0:00:00	12/31/11 0:00:00				0	"EFL"	0	"NA"	" "
"TAM01"	"TMLEG70"	"Sycamore Estates - Legacy"	1		"183rd Ave & Bell Rd"	"Surprise"	"85388"	119	0	8/1/11 0:00:00	12/31/11 0:00:00				0	"EFL"	0	"NA"	" "
"TMM01"	"TMMPKV"	"Pine Knoll Village"	0		"Woodland Dr. & Pine Knoll Dr."	"Flagstaff"	"86001"	55	7	9/1/07 0:00:00	9/1/09 0:00:00				0	"E3"	0
"TAM01"	"TMNORRG70"	"Noterra Ridge"	1	"NA"	"Norterra Pkwy & 23rd Ave"	"Phoenix"	"85085"	15	0	12/1/11 0:00:00	12/31/11 0:00:00				0	"Energy Inspectors"	0	"NA"	" "
"TAM01"	"TMODYSS70"	"Surprise Farms P5 - Odyssey"	1	"Surprise Farms"	"Bell Rd. & Hwy 303"	"Surprise"	"85388"	109	0	8/1/11 0:00:00	12/31/11 0:00:00				0	"EFL"	0	"NA"	" "
"TAM01"	"TMPREM70"	"Surprise Farms P3 - Premiere"	1	"Surprise Farms"	"Bell Rd. & Hwy 303"	"Surprise"	"85388"	109	0	8/1/11 0:00:00	12/31/11 0:00:00				0	"EFL"	0	"NA"	" "
"TAM01"	"TMSAVVG70"	"Savannah - Voyage"	1		"Perryville Rd & W Oregon Ave"	"Surprise"	"85388"	79	0	8/1/11 0:00:00	12/31/11 0:00:00				0	"EFL"	0	"NA"	" "
"TAM01"	"TMVOY70"	"Sycamore Estates - Voyage"	1		"183rd Ave & Bell Rd"	"Surprise"	"85388"	131	0	8/1/11 0:00:00	12/31/11 0:00:00				0	"EFL"	0	"NA"	" "
"TRE01"	"TREVER"	"Verrado"	1	"Verrado"	"I-10 & Verrado Way"	"Buckeye"	"85396"	13	11	4/1/10 0:00:00	12/31/11 0:00:00				0	"DRW"	0	"NA"	" "
"TRE01"	"TREVER70SR"	"Verrado"	1		"I-10 & Verrado Way"	"Buckeye"	"85396"	36	16	4/1/10 0:00:00	12/31/11 0:00:00				0	"DRW"	1	"NA"	" "
"TWL01"	"TWLALT"	"AltaVista at Vistancia (1000s)"	1	"Vistancia"	"Lone Mountain Pkwy & Vistancia Blvd"	"Peoria"	"85383"	31	14	1/15/09 0:00:00	1/15/11 0:00:00				0	"DRW"	0
"TWL01"	"TWLALT70"	"Alta Vista"	1	"Vistancia"	"Lone Mountain Pkwy & Vistancia"	"Peoria"	"85383"	16	2	1/1/11 0:00:00	12/31/11 0:00:00				0	"DRW"	0	"NA"	" "
"TWL01"	"TWLBLA"	"Blackstone at Vistancia (3000s)"	0	"Vistancia"	"Lone Mountain Pkwy & Vistancia Blvd"	"Peoria"	"85383"	27	7	1/15/09 0:00:00	1/15/11 0:00:00				0	"DRW"	0
"TWL01"	"TWLBLA70"	"Vistancia At Blackstone"	1	"Vistancia"	"Lone Mountain Pkwy & Vistancia Blvd"	"Peoria"	"85353"	20	6	1/1/11 0:00:00	12/31/11 0:00:00				0	"DRW"	0	"NA"	" "
"TWL01"	"TWLCAL"	"Calderra at Portales (1000s)"	1		"Pebblecreek Pkwy & McDowell Rd."	"Goodyear"	"85395"	20	17	1/15/09 0:00:00	1/15/11 0:00:00				0	"DRW"	0
"TWL01"	"TWLDES"	"Desert Trails at Sonoran Foothills (2000-3000s)"	1		"N. Valley Pkwy & Foothills Dr."	"Phoenix"	"85085"	14	11	1/15/09 0:00:00	1/15/11 0:00:00				0	"DRW"	0
"TWL01"	"TWLDSP"	"Desert Springs at Sonoran Foothills (1000s)"	1		"N. Valley Pkwy & Foothills Dr."	"Phoenix"	"85085"	32	28	1/15/09 0:00:00	1/15/11 0:00:00				0	"DRW"	0
"TWL01"	"TWLLOS"	"Los Vientos at Portales (2000-3000s)"	1		"Pebblecreek Pkwy & McDowell Rd."	"Goodyear"	"85395"	20	10	1/15/09 0:00:00	1/15/11 0:00:00				0	"DRW"	0
"TWL01"	"TWLMON"	"Montecina at Vistancia (2000s)"	0	"Vistancia"	"Lone Mountain Pkwy & Vistancia Blvd"	"Peoria"	"85383"	12	12	1/15/09 0:00:00	1/15/11 0:00:00				0	"DRW"	0
"TWL01"	"TWLTOR"	"Torremar at Portales (4000s)"	1		"Pebblecreek Pkwy & McDowell Rd."	"Goodyear"	"85395"	54	11	1/15/09 0:00:00	1/15/11 0:00:00				0	"DRW"	0
"BEA01"	"VERSUP70SRS"	"Verona At Surprise Farms"	1		"Nw Of Citrus & Greenway"	"Surprise"	"85388"	74	10	12/1/10 0:00:00	12/31/11 0:00:00			2/1/11 0:00:00	0	"Energy Inspectors"	1	"NA"	" "
"RIC02"	"VILCRW"	"Village at Canyon Ridge West"	1		"Bell Rd. & 114th Ave."	"Surprise"	"85374"	112	15	4/1/09 0:00:00	4/1/11 0:00:00				0	"Energy Inspectors"	0
"HAB01"	"VOS01"	"INACTIVE-AZ Custom Homes"	0		"Valleywide"	"tbd"		20	20	3/1/07 0:00:00	1/1/10 0:00:00				0	"Energy Inspectors"	0
"WLH01"	"WLHARR"	"Arroyo at Coldwater Ranch"	1		"Happy Valley Rd. & Vistancia Blvd"	"Peoria"	"85383"	364	10	5/1/09 0:00:00	5/1/11 0:00:00				0	"Energy Inspectors"	0
"WOO01"	"WOOSUN70"	"Encore at Sunset Ranch"	1		"Deer Valley & Lake Pleasant Pkwy"	"Peoria"	"85383"	87	2	11/1/10 0:00:00	12/31/11 0:00:00				0	"EFL"	0	"NA"	" "
"WOO01"	"WOOSUN70SR"	"Encore at Sunset Ranch"	1		"Deer Valley & Lake Pleasant Pkwy"	"Peoria"	"85383"	87	31	11/1/10 0:00:00	12/31/11 0:00:00				0	"EFL"	0	"NA"	" "
"WRH01"	"WRHGRE70SR"	"Greenspointe at Mountain Ranch"	1		"Estrella Parkway"	"Goodyear"	"85338"	60	10	3/31/08 0:00:00	12/31/11 0:00:00			8/1/11 0:00:00	0	"DRW"	1		"Added solar addendum"
"WRH01"	"WRHIRO70SR"	"Ironwood Pointe"	1	"Estrella Mountain Ranch"	"Westar Dr. & W East Wind Ave."	"Goodyear"	"85338"	75	5	8/1/08 0:00:00	12/31/11 0:00:00			8/1/11 0:00:00	0	"DRW"	1		"Added solar addendum"
"WRH01"	"WRHSER70SR"	"Serenity At Montecito"	1		"Calistoga & Galveston"	"Goodyear"	"85338"	60	7	11/1/10 0:00:00	12/31/11 0:00:00			8/1/11 0:00:00	6	"DRW"	1	"NA"	" Added 6 lots and solar addendum"
