"BldrId"	"SubCode"	"LotNo"	"SiteId"	"SolarReady"	"SolarType"	"LotStatus"	"PlanNo"	"AddrNo"	"AddrDir"	"AddrName"	"AddrSufx"	"LtCity"	"LtState"	"LtZip"	"CkReqDate"	"PdDate"	"AmtPd"	"AmtPd_SR"	"H2OPV_Pd"	"PdDate_SR"	"InitialMeterSet"	"ComplianceDate"	"CkNumb"	"Dev"	"AppendDate"	"LotRecno"	"Comments"
"PUL01"	"PDRMON1"	2203.00	403138281			"Paid"	"45381"	"3782"	"E"	"Zachary"	"Dr"	"Phoenix"	"AZ"	"85050"	1/24/11 0:00:00	1/27/11 0:00:00	$400.00		$0.00		12/1/10 0:00:00	12/10/10 0:00:00	32018600	"FS  Desert Ridge 4500s"	1/24/11 0:00:00	27247	"OK"
"PUL02"	"PULADO"	7015.00	403298285			"Paid"	"30121"	"26155"	"W"	"Tonto"	"Ln"	"Buckeye"	"AZ"	"85374"	12/10/09 0:00:00	12/21/09 0:00:00	$400.00		$0.00		11/25/09 0:00:00	10/1/09 0:00:00	36076118	"Festival Foothills  Adobe"	12/9/09 0:00:00	24572
"CEN01"	"CENPAR1"	543.00	403407282			"Paid"	"2201"	"2879"	"N"	"Claire"	"Dr"	"Buckeye"	"AZ"	"85396"	4/15/08 0:00:00	4/25/08 0:00:00	$400.00	$0.00	$0.00		3/14/08 0:00:00	3/21/08 0:00:00	36019052	"Parkview Square"		17772
"PUL02"	"PULSTH"	57.00	403647282			"Paid"	"3221"	"26414"	"N"	"Babbling Brook"	"Dr"	"GLENDALE"	"AZ"	"85083"	8/3/07 0:00:00	8/22/07 0:00:00	$400.00	$0.00	$0.00		7/23/07 0:00:00	5/20/07 0:00:00	36001929	"STETSON VALLEY 12-20 PHS2"		14675
"PUL02"	"PULCAT"	13.00	403677287			"Paid"	"25121"	"13231"	"W"	"PANCHITA"	"DR"	"SUN CITY WEST"	"AZ"	"85375"	8/3/07 0:00:00	8/22/07 0:00:00	$400.00	$0.00	$0.00		4/24/07 0:00:00	6/22/07 0:00:00	36001929	"CATALINA-CORTE BELLA"		14394
"PUL02"	"PULPIN"	36401.00	403797288			"Paid"	" "	"19397"	"W"	"Jefferson"	"St"	"Buckeye"	"AZ"	"85326"	3/17/08 0:00:00	3/27/08 0:00:00	$400.00	$0.00	$0.00		10/5/07 0:00:00	12/11/07 0:00:00	36015961	"Vista De Montana - 58s"		16948
"PUL01"	"PULLON"	23304.00	403860382			"Paid"	"50211"	"5917"	"E"	"OCUPADO"	"Dr"	"Phoenix"	"AZ"	"85331"	5/9/11 0:00:00	5/20/11 0:00:00	$400.00		$0.00		2/4/11 0:00:00	2/16/11 0:00:00	32027086	"Lone Mountain  Pinnacle 60s"	5/9/11 0:00:00	27572	"OK"
"PUL02"	"PULTRL"	3205.00	403887282			"Paid"	"55391"	"8630"	"N"	"182"	"Dr"	"Waddell"	"AZ"	"85355"	10/22/10 0:00:00	10/27/10 0:00:00	$400.00		$0.00		9/16/10 0:00:00	9/28/10 0:00:00	32011904	"White Tank  Trailhead"	10/21/10 0:00:00	26608	"OK"
"PUL02"	"PULFOO"	260.00	403897282			"Paid"		"19284"	"W"	"Washington"	"St"	"BUCKEYE"	"AZ"	"85326"	12/4/08 0:00:00	12/10/08 0:00:00	$400.00	$0.00	$0.00		9/8/08 0:00:00	8/8/08 0:00:00	36041595	"VISTA DE MONTANA PCL 1A"		20894
"PUL01"	"PULOVR"	81.00	404028288			"Paid"	" "	"6902"	"W"	"Saratoga"	"Way"	"Florence"	"AZ"	"85232"	5/22/08 0:00:00	6/2/08 0:00:00	$400.00	$0.00	$0.00		1/23/08 0:00:00	4/7/08 0:00:00	36022749	"Merrill AA Classics"		18060
"CEN01"	"CENCRE"	253.00	404087285			"Paid"		"17360"	"W"	"Grant"	"St"	"Goodyear"	"AZ"	"85338"	11/21/07 0:00:00	12/11/07 0:00:00	$400.00	$0.00	$0.00		4/24/07 0:00:00	3/17/07 0:00:00	36007419			16144
"PUL02"	"PULSTH"	65.00	404257281			"Paid"	"3211"	"26509"	"N"	"Babbling Brook"	"Dr"	"GLENDALE"	"AZ"	"85083"	8/3/07 0:00:00	8/22/07 0:00:00	$400.00	$0.00	$0.00		6/18/07 0:00:00	5/9/07 0:00:00	36001929	"STETSON VALLEY 12-20 PHS2"		14668
"PUL01"	"PULDES"	97.00	404387289			"Paid"		"7267"	"W"	"Sonoma"	"Way"	"FLORENCE"	"AZ"	"85232"	4/16/09 0:00:00	4/28/09 0:00:00	$400.00	$0.00	$0.00		12/29/08 0:00:00	3/21/09 0:00:00	36054525	"ANTHEM @ MERRILL RANCH UNIT 23"		22574
"PUL01"	"PDRETE1"	3806.00	404420388			"Paid"	"3232"	"3621"	"E"	"Zachary"	"Dr"	"Phoenix"	"AZ"	"85050"	4/16/10 0:00:00	4/26/10 0:00:00	$400.00		$0.00		3/4/10 0:00:00	3/23/10 0:00:00	36087160	"FS  Desert Ridge Clstr"	4/16/10 0:00:00	25346	"OK"
"CEN01"	"CENCRE"	266.00	404487283			"Paid"		"17367"	"W"	"GRANT"	"ST"	"Goodyear"	"AZ"	"85338"	11/21/07 0:00:00	12/11/07 0:00:00	$400.00	$0.00	$0.00		7/13/07 0:00:00	5/25/07 0:00:00	36007419			16150
"PUL02"	"PULBRI"	71500.00	404728286			"Paid"	" "	"20860"	"W"	"Hamilton"	"St"	"Buckeye"	"AZ"	"85396"	3/17/08 0:00:00	3/27/08 0:00:00	$400.00	$0.00	$0.00		12/10/07 0:00:00	12/21/07 0:00:00	36015961	"Verrado - Brighton Place"		16959
"PUL02"	"PULCLA"	12.00	404808280			"Paid"	" "	"20688"	"N"	"267"	"Ave"	"BUCKEYE"	"AZ"	"85396"	7/15/08 0:00:00	7/24/08 0:00:00	$400.00	$0.00	$0.00		4/19/07 0:00:00	5/2/07 0:00:00	36027655	"SUN CITY FESTIVAL CLASSIC"		19053
"COL01"	"COLRIV"	77.00	404917288			"Paid"	"5003"	"7791"	"W"	"Albert"	"Ln"	"PEORIA"	"AZ"	"85382"	1/23/07 0:00:00	1/31/07 0:00:00	$400.00	$0.00	$0.00		12/5/06 0:00:00	9/25/06 0:00:00	22537374	"RIVERSTONE ESTATES"		7565
"ROB01"	"ROBPEB70"	78.00	404976284			"Paid"	"1684"	"2438"	"N"	"163"	"DR"	"GOODYEAR"	"AZ"	"85410"	10/22/10 0:00:00	10/27/10 0:00:00	$1000.00		$0.00		5/14/10 0:00:00	6/21/10 0:00:00	32011902	"PEBBLE CREEK"	10/21/10 0:00:00	26539	"OK"
"MAR01"	"MARMORSR70"	8.00	405047282	"Y"		"Paid"	"55111082"	"16227"	"W"	"Coronado"	"Rd"	"Goodyear"	"AZ"	"85395"	2/14/12 0:00:00	2/21/12 0:00:00	$1000.00	$100.00	$0.00		12/21/11 0:00:00	11/30/11 0:00:00	32047057	"Palm Valley"	1/19/12 0:00:00	29634
"CEN01"	"CENBRO"	2430.00	405247288			"Paid"	"4507"	"352"	"S"	"172"	"Dr"	"Goodyear"	"AZ"	"85338"	11/21/07 0:00:00	12/11/07 0:00:00	$400.00	$0.00	$0.00		8/3/07 0:00:00	11/9/07 0:00:00	36007419	"Brookhaven II"		15943
"PUL03"	"PULHOM"	65002.00	405330384			"Paid"	"25121"	"21469"	"E"	"Independence"	"Way"	"Red Rock"	"AZ"	"85245"	10/22/10 0:00:00	10/27/10 0:00:00	$400.00		$0.00		8/17/10 0:00:00	9/16/10 0:00:00	32011903	"Red Rock 2400s"	10/21/10 0:00:00	26581	"OK"
"PUL01"	"PULASP"	33481.00	405348281			"Paid"	"55318"	"43326"	"N"	"50"	"Ave"	"Phoenix"	"AZ"	"85087"	6/17/10 0:00:00	6/28/10 0:00:00	$400.00		$0.00		2/26/10 0:00:00	5/25/10 0:00:00	32003054	"PS 5500s  Unit 81"	6/17/10 0:00:00	25879	"OK"
"ELL01"	"ELLESTSR"	335.00	405418285	"y"		"Paid"		"11631"	"E"	"26"	"St"	"Yuma"	"AZ"	"85367"	6/27/11 0:00:00	6/29/11 0:00:00	$400.00	$100.00			1/21/11 0:00:00	5/21/11 0:00:00	32029805	"Estrella"	6/27/11 0:00:00	27764	"OK"
"PUL02"	"PULCLA"	6114.00	405429280			"Paid"	"50151"	"20438"	"N"	"270"	"Ln"	"Buckeye"	"AZ"	"85396"	10/15/08 0:00:00	10/28/08 0:00:00	$400.00	$0.00	$0.00		7/21/08 0:00:00	8/5/08 0:00:00	36037301	"Sun City Festival Classics"		20468
"BEA01"	"BEATER70SRS"	77.00	405497287	"y"	"PV"	"Paid"	"460"	"236"	"E"	"Bahamas"	"Dr"	"Casa Grande"	"AZ"	"85122"	11/21/11 0:00:00	11/28/11 0:00:00	$1000.00	$100.00	$0.00		8/2/11 0:00:00	10/10/11 0:00:00	32040809	"Terraza at Villagos"	11/21/11 0:00:00	28759	"OK"
"PUL01"	"PULSTR1"	14040.00	405530382			"Paid"	"34014"	"7813"	"W"	"Saratoga"	"Way"	"Florence"	"AZ"	"85132"	6/27/11 0:00:00	6/29/11 0:00:00	$400.00		$0.00		2/24/11 0:00:00	3/8/11 0:00:00	32029795	"Merrill AA Cottages"	6/27/11 0:00:00	27723	"OK"
"PUL02"	"PULCLA"	22320.00	405539280			"Paid"	"50151"	"20061"	"N"	"270"	"Ave"	"Buckeye"	"AZ"	"85396"	12/4/08 0:00:00	12/10/08 0:00:00	$400.00	$0.00	$0.00		8/14/08 0:00:00	9/12/08 0:00:00	36041595	"Sun City Festival Classics"		20655
"TAM01"	"LAMIR"	50.00	405558284			"Paid"	"4553"	"13610"	"S"	"176"	"Dr"	"Goodyear"	"AZ"	"85338"	6/17/10 0:00:00	6/28/10 0:00:00	$400.00		$0.00		11/30/09 0:00:00	11/30/09 0:00:00	32003052	"Montecito 700s"	6/17/10 0:00:00	25919	"OK"
"PUL01"	"PULTAP"	6525.00	405608284			"Paid"	" "	"2346"	"N"	"Monticello"	"Dr"	"Florence"	"AZ"	"85232"	3/17/08 0:00:00	3/27/08 0:00:00	$400.00	$0.00	$0.00		10/16/07 0:00:00	12/20/07 0:00:00	36015961	"Merrill DW 3500s"		17133
"PUL02"	"PULSMT"	2103.00	405697282			"Paid"	"35173"	"8739"	"N"	"179"	"Dr"	"Surprise"	"AZ"	"85355"	12/4/08 0:00:00	12/10/08 0:00:00	$400.00	$0.00	$0.00		6/25/08 0:00:00	9/12/08 0:00:00	36041595	"White Tank Summit"		20773
"PUL02"	"PULRID"	23609.00	405738284			"Paid"	" "	"20761"	"N"	"260"	"Ln"	"Buckeye"	"AZ"	"85396"	3/17/08 0:00:00	3/27/08 0:00:00	$400.00	$0.00	$0.00		10/8/07 0:00:00	2/1/08 0:00:00	36015961	"Festival Foothills - Ridge"		17333
"ASH02"	"ASHES1"	35.00	405758280			"Paid"	" "	"17981"	"W"	"AGAVE"	"RD"	"GOODYEAR"	"AZ"	"85338"	7/15/08 0:00:00	7/22/08 0:00:00	$400.00	$0.00	$0.00		10/22/07 0:00:00	5/13/08 0:00:00	36027448	"LAS PALMAS"		18396
"PUL01"	"AMRU20"	5120.00	405821380			"Paid"	"36020"	"3544"	"N"	"Hudson"	"Dr"	"Florence"	"AZ"	"85132"	1/24/11 0:00:00	1/27/11 0:00:00	$400.00		$0.00		9/30/10 0:00:00	12/21/10 0:00:00	32018600	"Merrill AA Premiers"	1/24/11 0:00:00	27201	"OK"
"PUL02"	"PULEST"	18310.00	405858287			"Paid"	"70251"	"20309"	"N"	"272"	"Ln"	"Buckeye"	"AZ"	"85396"	12/4/08 0:00:00	12/10/08 0:00:00	$400.00	$0.00	$0.00		7/16/08 0:00:00	9/25/08 0:00:00	36041595	"Sun City Festival Estates"		21269
"PUL01"	"PULSTR"	4454.00	406020383			"Paid"	"35018"	"6319"	"W"	"Meadowlark"	"Way"	"Florence"	"AZ"	"85232"	10/26/09 0:00:00	10/30/09 0:00:00	$400.00		$0.00		7/2/09 0:00:00	9/23/09 0:00:00	36071416	"Merrill AA Classics"	10/26/09 0:00:00	24297
"ROS01"	"ROSGAT"	26.00	406158282			"Paid"	"411B"	"14332"	"S"	"181"	"LN"	"Goodyear"	"AZ"	"85338"	3/26/09 0:00:00	4/2/09 0:00:00	$400.00	$0.00	$0.00		1/22/08 0:00:00	1/15/08 0:00:00	36052289	"STONE GATE ESTRELLA"		22527
"BEA01"	"VERSUP70SRS"	4076.00	406297288	"y"	"PV"	"Paid"	"336"	"18104"	"W"	"Desert"	"Ln"	"Surprise "	"AZ"	"85388"	11/21/11 0:00:00	11/28/11 0:00:00	$1000.00	$100.00	$0.00		10/25/11 0:00:00	9/30/11 0:00:00	32040809	"Surprise Farms  Verona"	11/21/11 0:00:00	29371	"OK"
"PUL01"	"PULACC"	24.00	406308287			"Paid"		"2240"	"N"	"Presidential"	"Dr"	"FLORENCE"	"AZ"	"85232"	12/13/07 0:00:00	12/27/07 0:00:00	$400.00	$0.00	$0.00		8/29/07 0:00:00	9/17/07 0:00:00	36008676	"ANTHEM @ MERRILL RANCH UNIT 19"		16528
"HOM01"	"HOMSYC"	82.00	406566284			"Paid"	"1"	"17847"	"W"	"Ivy"	"Ln"	"Surprise"	"AZ"		12/20/06 0:00:00	12/31/06 0:00:00	$400.00	$0.00	$0.00		9/14/06 0:00:00	12/12/06 0:00:00	22534150	"SURPRISE FARMS PH 2 PAR 4"		7434
"PUL01"	"PDRSPL1"	8007.00	406638281			"Paid"	"35361"	"3774"	"E"	"Matthew"	"Dr"	"Phoenix"	"AZ"	"85050"	9/16/10 0:00:00	9/29/10 0:00:00	$400.00		$0.00		8/18/10 0:00:00	8/20/10 0:00:00	32009877	"FS  Desert Ridge 3500s"	9/16/10 0:00:00	26414	"OK"
"PUL02"	"PULPEA"	7403.00	406838286			"Paid"	"50241"	"20133"	"N"	"259"	"Ln"	"Buckeye"	"AZ"	"85374"	10/26/09 0:00:00	10/30/09 0:00:00	$400.00		$0.00		8/21/09 0:00:00	8/12/09 0:00:00	36071417	"Festival Foothills  Peak"	10/26/09 0:00:00	24113
"PUL02"	"PULSTT"	5034.00	406848282			"Paid"	"34514"	"5216"	"W"	"Straight Arrow"	"Ln"	"Phoenix"	"AZ"	"85310"	2/5/10 0:00:00	2/19/10 0:00:00	$400.00		$0.00		9/14/09 0:00:00	11/12/09 0:00:00	36081035	"Stetson V2 Treasure 4500sP334"	2/5/10 0:00:00	24764	"OK"
"CEN01"	"CENSTA1"	992.00	406988286			"Paid"	"3521"	"17857"	"W"	"Tonto"	"St"	"Goodyear"	"AZ"	"85338"	3/26/09 0:00:00	4/2/09 0:00:00	$400.00	$0.00	$0.00		2/9/09 0:00:00	3/6/09 0:00:00	36052290	"Stargazer"		22508
"PUL02"	"PULPRE"	71.00	407018287			"Paid"		"26654"	"W"	"Tonopah"	"Dr"	"BUCKEYE"	"AZ"	"85396"	12/13/07 0:00:00	12/27/07 0:00:00	$400.00	$0.00	$0.00		9/28/07 0:00:00	11/20/07 0:00:00	36008676	"FESTIVAL RANCH PARCEL C1"		16488
"PUL01"	"PDRMON1"	12503.00	407038288			"Paid"	"45341"	"21514"	"N"	"38"	"Way"	"Anthem"	"AZ"	"85086"	3/16/10 0:00:00	4/1/10 0:00:00	$400.00		$0.00		1/22/10 0:00:00	1/15/10 0:00:00	36085213	"FS  Desert Ridge 4500s"	3/16/10 0:00:00	25192	"OK"
"PUL01"	"DMRTEA"	11505.00	407048282			"Paid"	"115"	"28818"	"N"	"20"	"Ln"	"Phoenix"	"AZ"	"85085"	4/28/08 0:00:00	5/7/08 0:00:00	$400.00	$0.00	$0.00		3/13/08 0:00:00	3/20/08 0:00:00	36020141	"FS @ Norterra Triplex"		17879
"KEY01"	"KEYIRO70"	228.00	407624285			"Paid"	"4"	"1580"	"E"	"Manor"	"Dr"	"Casa Grande"	"AZ"	"85222"	9/16/10 0:00:00	9/29/10 0:00:00	$1000.00		$0.00		6/10/10 0:00:00	7/20/10 0:00:00	32009875	"Ironwood Village"	9/16/10 0:00:00	26487	"OK"
"PUL01"	"PULNOR"	47101.00	407697286			"Paid"	"32220"	"2126"	"W"	"Le Marche"	"Ave"	"Phoenix"	"AZ"	"85023"	12/9/09 0:00:00	12/21/09 0:00:00	$400.00		$0.00		10/19/09 0:00:00	10/27/09 0:00:00	36076117	"Northgate Ridgerock Cluster"	12/9/09 0:00:00	24671
"PUL02"	"PULCLA"	24216.00	407859288			"Paid"	"50151"	"26237"	"W"	"Horsham"	"Dr"	"Buckeye"	"AZ"	"85374"	2/5/10 0:00:00	2/19/10 0:00:00	$400.00		$0.00		9/17/09 0:00:00	11/10/09 0:00:00	36081035	"Sun City Festival  Classics"	2/5/10 0:00:00	24776	"OK"
"PUL03"	"PULHOM"	71802.00	407930383			"Paid"	"25161"	"33960"	"S"	"Farmers"	"Way"	"Red Rock"	"AZ"	"85145"	5/24/10 0:00:00	5/28/10 0:00:00	$400.00		$0.00		11/3/09 0:00:00	11/10/09 0:00:00	32001195	"Red Rock 2400s"	5/24/10 0:00:00	25687	"OK"
"EMP01"	"EMPPIN"	43.00	407977283			"Paid"	"5"	"1029"	"E"	"Sterling"	"Ln"	"Flagstaff"	"AZ"	"86001"	3/13/07 0:00:00	3/22/07 0:00:00	$400.00	$0.00	$0.00		12/22/06 0:00:00	3/10/07 0:00:00	22542572			7648
"PUL02"	"PULPRE"	29.00	408018281			"Paid"	"6019-1"	"20606"	"N"	"266"	"AVE"	"BUCKEYE"	"AZ"	"85396"	8/3/07 0:00:00	8/22/07 0:00:00	$400.00	$0.00	$0.00		5/11/07 0:00:00	6/22/07 0:00:00	36001929	"SUN CITY FESTIVAL PREMIERS"		14210
"MER01"	"MERSONSR"	10.00	408138280	"Y"		"Paid"	"3238"	"32747"	"N"	"15"	"Gln"	"Phoenix"	"AZ"	"85085"	12/14/10 0:00:00	12/23/10 0:00:00	$400.00	$100.00			6/22/10 0:00:00	6/30/10 0:00:00	32016073	"Sonoran Foothills  100s "	12/14/10 0:00:00	26888	"OK"
"PUL01"	"PULJUB"	5908.00	408328283			"Paid"	" "	"3668"	"W"	"Saratoga"	"Ct"	"Florence"	"AZ"	"85232"	3/17/08 0:00:00	3/27/08 0:00:00	$400.00	$0.00	$0.00		1/31/08 0:00:00	2/11/08 0:00:00	36015961	"Merrill AA Premiers"		17140
"PUL02"	"PULCAT"	51.00	408377289			"Paid"	"25122"	"13225"	"W"	"Micheltorena"	"Dr"	"SUN CITY WEST"	"AZ"	"85375"	6/18/07 0:00:00	6/20/07 0:00:00	$400.00	$0.00	$0.00		2/26/07 0:00:00	4/26/07 0:00:00	22552427	"CORTE BELLA UNIT P"		9319
"ASH02"	"ASHSAN70"	5810243.00	408408284			"Paid"	"6536B"	"16036"	"W"	"ASHLAND"	"AVE"	"GOODYEAR"	"AZ"	"85395"	1/19/12 0:00:00	2/6/12 0:00:00	$1000.00		$0.00		7/29/11 0:00:00	8/12/11 0:00:00	32045986	"San Rafael"	1/19/12 0:00:00	29544
"ROS01"	"ROSDCR70"	24.00	408448282	"N"	"N/A"	"Paid"	"815C"	"20450"	"N"	"98"	"Pl"	"Scottsdale"	"AZ"	"85255"	12/13/11 0:00:00	12/29/11 0:00:00	$1000.00		$0.00		10/26/11 0:00:00	10/28/11 0:00:00	32043479	"DC Ranch"	11/21/11 0:00:00	29211	"OK"
"PUL03"	"PULLGD"	34700.00	408478283			"Paid"	"35151"	"21312"	"E"	"Reunion"	"Rd"	"Red Rock"	"AZ"	"85245"	4/16/09 0:00:00	7/8/09 0:00:00	$400.00	$0.00	$0.00		12/3/08 0:00:00	2/17/09 0:00:00	36061067	"Red Rock 4500s Series 1"		22623
"PUL01"	"PULTAP1"	3613.00	408887287			"Paid"	"35024"	"6513"	"W"	"Admiral"	"Ct"	"Florence"	"AZ"	"85132"	4/16/10 0:00:00	4/26/10 0:00:00	$400.00		$0.00		4/7/10 0:00:00	3/31/10 0:00:00	36087160	"Merrill Pulte 5400s"	4/16/10 0:00:00	25351	"OK"
"PUL01"	"PDRETE1"	2906.00	409001381			"Paid"	"3222"	"21140"	"N"	"36"	"Pl"	"Phoenix"	"AZ"	"85050"	6/17/10 0:00:00	6/28/10 0:00:00	$400.00		$0.00		5/11/10 0:00:00	5/17/10 0:00:00	32003054	"FS  Desert Ridge Clstr"	6/17/10 0:00:00	25854	"OK"
"MER01"	"MERSONSR"	14.00	409238287	"Y"		"Paid"	"3238"	"32623"	"N"	"15"	"Gln"	"Phoenix"	"AZ"	"85085"	12/14/10 0:00:00	12/23/10 0:00:00	$400.00	$100.00			6/15/10 0:00:00	6/24/10 0:00:00	32016073	"Sonoran Foothills  100s "	12/14/10 0:00:00	26891	"OK"
"PUL02"	"PULCLA"	24316.00	409269283			"Paid"	"50181"	"26226"	"W"	"Horsham"	"Dr"	"Buckeye"	"AZ"	"85374"	10/26/09 0:00:00	10/30/09 0:00:00	$400.00		$0.00		7/1/09 0:00:00	9/28/09 0:00:00	36071417	"Sun City Festival  Classics"	10/26/09 0:00:00	23667
"PUL01"	"PULHER"	6.00	409287282			"Paid"	"5526-1"	"3253"	"N"	"Riverside"	"Dr"	"FLORENCE"	"AZ"	"85232"	6/18/07 0:00:00	6/20/07 0:00:00	$400.00	$0.00	$0.00		5/15/07 0:00:00	4/25/07 0:00:00	22552427	"ANTHEM @ MERRILL RANCH UNIT 13"		10967
"PUL02"	"PULADO"	379.00	409348287			"Paid"	"30211"	"26144"	"W"	"Burnett"	"Rd"	"BUCKEYE"	"AZ"	"85396"	7/15/08 0:00:00	7/24/08 0:00:00	$400.00	$0.00	$0.00		9/1/07 0:00:00	9/13/07 0:00:00	36027655	"FESTIVAL RANCH 3000"		19012
"MER01"	"MERCIB70SR"	3033.00	409377282	"Y"		"Paid"	"3721"	"9292"	"W"	"Buckhorn"	"Trl"	"Peoria"	"AZ"	"85383"	11/18/10 0:00:00	11/30/10 0:00:00	$1000.00	$100.00			7/28/10 0:00:00	8/14/10 0:00:00	32014236	"Cibola Vista"	11/18/10 0:00:00	26674	"OK"
"PUL02"	"PULTRL"	5.00	409397286			"Paid"		"18152"	"W"	"Ruth"	"Ave"	"WADDELL"	"AZ"	"85355"	12/4/08 0:00:00	12/10/08 0:00:00	$400.00	$0.00	$0.00		8/20/08 0:00:00	10/15/08 0:00:00	36041595	"WHITE TANK FOOTHILLS PCL 5"		21057
"MER01"	"70MPVCOSR"	101.00	409817287	"Y"		"Paid"	"19691090"	"14344"	"W"	"Almeria"	"Rd"	"Goodyear"	"AZ"	"85395"	6/27/11 0:00:00	6/29/11 0:00:00	$1000.00	$100.00	$0.00		3/24/11 0:00:00	4/30/11 0:00:00	32029789	"Palm Valley"	6/27/11 0:00:00	27668	"OK"
"PUL02"	"PULCLA"	24416.00	409859287			"Paid"	"50151"	"26234"	"W"	"Horsham"	"Dr"	"Buckeye"	"AZ"	"85374"	9/1/09 0:00:00	9/10/09 0:00:00	$400.00		$0.00		4/24/09 0:00:00	7/17/09 0:00:00	36066775	"Sun City Festival  Classics"	9/1/09 0:00:00	22995
"PUL01"	"PULSTR1"	6140.00	409930389			"Paid"	"35124"	"7899"	"W"	"Trenton"	"Way"	"Florence"	"AZ"	"85132"	8/20/10 0:00:00	8/25/10 0:00:00	$400.00		$0.00		4/28/10 0:00:00	7/29/10 0:00:00	32007403	"Merrill AA Holiday"	8/20/10 0:00:00	26317	"OK"
"PUL01"	"PULLEG1"	7640.00	410140384			"Paid"	"33513"	"8014"	"W"	"Trenton"	"Way"	"Florence"	"AZ"	"85132"	4/16/10 0:00:00	4/26/10 0:00:00	$400.00		$0.00		12/16/09 0:00:00	3/17/10 0:00:00	36087160	"Merrill AA Cottages"	4/16/10 0:00:00	25358	"OK"
"PUL02"	"PULSTP"	142.00	410208283			"Paid"	"5513"	"5607"	"W"	"Cavedale"	"Dr"	"PHOENIX"	"AZ"	"85085"	6/18/07 0:00:00	6/20/07 0:00:00	$400.00	$0.00	$0.00		5/17/07 0:00:00	5/20/07 0:00:00	22552427	"STETSON VALLEY 18,19,24-26PHS2"		12796
"PUL01"	"PULASP"	32281.00	410248280			"Paid"	"40202"	"4943"	"W"	"Magellan"	"Dr"	"New River"	"AZ"	"85086"	12/9/09 0:00:00	12/21/09 0:00:00	$400.00		$0.00		10/20/09 0:00:00	10/7/09 0:00:00	36076117	"PS 5500s  Unit 81"	12/9/09 0:00:00	24584
"SHEA1"	"SHETRI"	1872.00	410329289			"Paid"	"6020953"	"29254"	"N"	"130"	"Gln"	"Peoria"	"AZ"	"85383"	1/23/09 0:00:00	1/30/09 0:00:00	$400.00	$0.00	$0.00		8/25/08 0:00:00	12/17/08 0:00:00	36046329	"Trilogy at Vistancia"		21952
"SHEA2"	"SHEMVE"		410387286			"Paid"	"27031006"	"13032"	"W"	"Montgomery"	"Rd"	"Peoria"	"AZ"	"85383"	1/24/11 0:00:00	1/27/11 0:00:00	$400.00		$0.00		11/17/10 0:00:00	12/15/10 0:00:00	32018598	"Vistancia "	1/24/11 0:00:00	27334	"OK"
"PUL01"	"PULOVR"	21.00	410818289			"Paid"	" "	"3767"	"N"	"Hidden Canyon"	"Dr"	"FLORENCE"	"AZ"	"85232"	7/15/08 0:00:00	7/24/08 0:00:00	$400.00	$0.00	$0.00		5/1/08 0:00:00	5/22/08 0:00:00	36027655	"MERRILL RANCH CLASSICS"		19205
"PUL01"	"PULINS"	9.00	410827288			"Paid"	" "	"6649"	"W"	"Victory"	"Way"	"FLORENCE"	"AZ"	"85232"	7/15/08 0:00:00	7/24/08 0:00:00	$400.00	$0.00	$0.00		2/14/08 0:00:00	2/27/08 0:00:00	36027655	"MERRILL RANCH DEL WEBB PARKSIDE 5500"		18797
"ROS01"	"ROSGAT"	27.00	410858287	"N"	"N/A"	"Paid"	"416A"	"14304"	"S"	"181"	"Ln"	"Goodyear"	"AZ"	"85338"	12/13/11 0:00:00	12/29/11 0:00:00	$400.00		$0.00		6/10/10 0:00:00	12/17/10 0:00:00	32043479	"Estrella"	11/21/11 0:00:00	29219	"OK"
"CEN01"	"CENREF1"	3801.00	410919287			"Paid"	"4019"	"468"	"S"	"176"	"St"	"Goodyear"	"AZ"		9/1/09 0:00:00	9/9/09 0:00:00	$400.00		$0.00		2/16/09 0:00:00	12/26/08 0:00:00	36066627		9/1/09 0:00:00	23352
"MER01"	"MERCIB70SR"	3003.00	410977288	"Y"		"Paid"	"22581080"	"9373"	"W"	"Alyssa"	"Ln"	"Peoria"	"AZ"	"85383"	11/21/11 0:00:00	11/29/11 0:00:00	$1000.00	$100.00			6/30/11 0:00:00	6/30/11 0:00:00	32040802	"Cibola"	11/21/11 0:00:00	28946	"OK"
"PUL02"	"PULPIN"	36501.00	411008283			"Paid"	" "	"19403"	"W"	"Jefferson"	"St"	"Buckeye"	"AZ"	"85326"	3/17/08 0:00:00	3/27/08 0:00:00	$400.00	$0.00	$0.00		10/5/07 0:00:00	12/11/07 0:00:00	36015961	"Vista De Montana - 58s"		16947
"MER01"	"SUNRAN70SR"	3.00	411097281			"Paid"	"37211119"	"10153"	"W"	"Wizard"	"Ln"	"Peoria"	"AZ"	"85383"	1/19/12 0:00:00	2/6/12 0:00:00	$1000.00		$0.00		12/20/11 0:00:00	11/30/11 0:00:00	32045990	"Sunset Ranch"	1/19/12 0:00:00	29684
"PUL02"	"PULADO"	40713.00	411148284			"Paid"	" "	"26199"	"W"	"Runion"	"Dr"	"Buckeye"	"AZ"	"85396"	3/17/08 0:00:00	3/27/08 0:00:00	$400.00	$0.00	$0.00		10/9/07 0:00:00	12/19/07 0:00:00	36015961	"Festival Foothills - Adobe"		17391
